sitio_web,tipo,fecha_view,descripcion,nombre_id,precio,direccion,puntuacion,calficacion_tx,ciudad,n_habitaciones
https://www.booking.com/hotel/ec/hostal-brilliant.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9xdWl0b0gzWARoQYgBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC_pfdmgbAAgHSAiQ4YjFmZjkxZS1mNDA0LTQ2ODMtOTRhNC03NTZmMWIxOGI3YjLYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-22&checkout=2022-12-23&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=fa5ca2329ba80009&srepoch=1671318245&all_sr_blocks=539142902_216250398_0_2_0&highlighted_blocks=539142902_216250398_0_2_0&matching_block_id=539142902_216250398_0_2_0&sr_pri_blocks=539142902_216250398_0_2_0__1870&from_sustainable_property_sr=1&from=searchresults&map_fdco=1#hotelTmpl,hotel,2022-12-17,"You're eligible for a Genius discount at Hostal Brilliant! To save at this property, all you have to do is sign in.Located in Quito and with El Ejido Park reachable within a 12-minute walk, Hostal Brilliant has express check-in and check-out, allergy-free rooms, a bar, free WiFi throughout the property and a terrace. The property is around 4.3 km from La Carolina Park, 4.8 km from Centro Comercial Iñaquito and 5.5 km from Atahualpa Olympic Stadium. The property provides a 24-hour front desk, room service and organizing tours for guests.At the guesthouse, every room comes with a closet. At Hostal Brilliant all rooms include a desk, a flat-screen TV and a private bathroom.A continental breakfast is available every morning at the accommodation.Popular points of interest near Hostal Brilliant include Sucre Theater, Bolivar Theater and Colonial Art Museum. The nearest airport is Quito Mariscal Sucre International, 35.4 km from the guesthouse, and the property offers a paid airport shuttle service. ",Hostal Brilliant,19," Javier Zambrano N16-11 entre Buenos Aires y Río de Janeiro, 170402 Quito, Ecuador–Great location - show map",4.05, Very Good,quito,2
https://www.booking.com/hotel/ec/dann-carlton-quito.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9xdWl0b0gzWARoQYgBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC_pfdmgbAAgHSAiQ4YjFmZjkxZS1mNDA0LTQ2ODMtOTRhNC03NTZmMWIxOGI3YjLYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-22&checkout=2022-12-23&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=fa5ca2329ba80009&srepoch=1671318245&all_sr_blocks=30094710_143539561_0_1_0&highlighted_blocks=30094710_143539561_0_1_0&matching_block_id=30094710_143539561_0_1_0&sr_pri_blocks=30094710_143539561_0_1_0__12600&from_sustainable_property_sr=1&from=searchresults&map_fdco=1#hotelTmpl,hotel,2022-12-17,"You're eligible for a Genius discount at Dann Carlton Quito! To save at this property, all you have to do is sign in.Quito Dann Carlton offers stylish accommodations a 1-hour drive from Mariscal Sucre Airport. The hotel features a panoramic swimming pool, a fitness area and a restaurant to enjoy Ecuadorian cuisine. Free WiFi is available throughout the property.Rooms at the Carlton have 5-star decor. They are fully carpeted and styled in elegant tan hues. Amenities include a seating area, work desk and cable TV.A buffet breakfast is served at Luxemburgo Café restaurant with fresh fruits, coffee and local specialties. The bar invites to an evening of cocktails and live music.Dann Carlton hotel provides 24-hour assistance and free private parking. The famous city landmark Capilla del Hombre, is only 4 blocks away and Bella Vista Metropolitan Park is a 15-minute walk. ",Dann Carlton Quito,126,"Av. República de El Salvador N 34-377 e Irlanda , 170150 Quito, Ecuador–Excellent location – show map",4.35, Excellent,quito,2
https://www.booking.com/hotel/ec/colonial-house-quito.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9xdWl0b0gzWARoQYgBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC_pfdmgbAAgHSAiQ4YjFmZjkxZS1mNDA0LTQ2ODMtOTRhNC03NTZmMWIxOGI3YjLYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-22&checkout=2022-12-23&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=fa5ca2329ba80009&srepoch=1671318245&all_sr_blocks=34613201_265775921_0_2_0&highlighted_blocks=34613201_265775921_0_2_0&matching_block_id=34613201_265775921_0_2_0&sr_pri_blocks=34613201_265775921_0_2_0__1700&from=searchresults&map_fdco=1#hotelTmpl,hotel,2022-12-17,"You're eligible for a Genius discount at Colonial House Inn! To save at this property, all you have to do is sign in.Only 801 m from Quito’s Cathedral, Colonial House Quito offers rooms with free Wi-Fi in a 200 years old colonial-style house. Common kitchen facilities are available, and there is a garden.Decorated with lively-colored bedspreads and walls, rooms at Quito Colonial House are very bright. Some of them have private bathrooms. Laundry service is available.Guests can prepare their own meals in the common kitchen facilities. They can unwind in the garden or in the lobby, which features a fireplace and a library. Spanish lessons are provided.Colonial House Quito is 400 m from Parque Itchimbia and 5.3 mi from Mariscal sucre Airport. ",Colonial House Inn,17,"OLMEDO E-432 Y VICENTE LEÓN, Centro Histórico, 170403 Quito, Ecuador–Excellent location – show map",4.5, Wonderful,quito,2
https://www.booking.com/hotel/ec/hodu-hospedaje.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9xdWl0b0gzWARoQYgBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC_pfdmgbAAgHSAiQ4YjFmZjkxZS1mNDA0LTQ2ODMtOTRhNC03NTZmMWIxOGI3YjLYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-22&checkout=2022-12-23&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=fa5ca2329ba80009&srepoch=1671318245&all_sr_blocks=892776801_359579301_2_1_0&highlighted_blocks=892776801_359579301_2_1_0&matching_block_id=892776801_359579301_2_1_0&sr_pri_blocks=892776801_359579301_2_1_0__4480&from_sustainable_property_sr=1&from=searchresults&map_fdco=1#hotelTmpl,hotel,2022-12-17,"Located in Quito, 4.5 km from Quicentro Shopping Mall, Hodu Hospedaje features views of the city. This 2-star hotel offers a tour desk. The property provides a 24-hour front desk, airport transportation, room service and free WiFi throughout the property.At the hotel, each room comes with a desk, a flat-screen TV and a private bathroom.Hodu Hospedaje offers a continental or American breakfast.La Carolina Park is 5.1 km from the accommodation, while Atahualpa Olympic Stadium is 5.6 km away. The nearest airport is Quito Mariscal Sucre International Airport, 33.8 km from Hodu Hospedaje. ",Hodu Hospedaje,45,"José Barreiro E10-98 y Asunos, 170138 Quito, Ecuador–Excellent location – show map",4.55, Wonderful,quito,2
https://www.booking.com/hotel/ec/montecarlo-ibarra.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9xdWl0b0gzWARoQYgBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC_pfdmgbAAgHSAiQ4YjFmZjkxZS1mNDA0LTQ2ODMtOTRhNC03NTZmMWIxOGI3YjLYAgXgAgE&aid=304142&ucfs=1&arphpl=1&dest_id=-929344&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=81d7a89ba9350164&srepoch=1671321527&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,hotel,2022-12-17,"Located in Ibarra, a 8-minute walk from Central Bank Museum, Hotel Montecarlo provides accommodations with a restaurant, free private parking and a bar. This 3-star hotel offers a concierge service and luggage storage space. The property has a 24-hour front desk, a shuttle service, room service and free WiFi throughout the property.At the hotel, every room includes a closet, a flat-screen TV, a private bathroom, bed linen and towels.A buffet breakfast is available every morning at Hotel Montecarlo.Hacienda Cananvalle is a 17-minute walk from the accommodation, while Hacienda Pugacho is 2.4 km away. The nearest airport is Quito Mariscal Sucre International Airport, 111 km from Hotel Montecarlo. ",Hotel Montecarlo,,"Av. Jaime Rivadeneira 5-55 y Miguel Oviedo, 100150 Ibarra, Ecuador–Great location - show map",4.25, Very Good,ibarra,2
https://www.booking.com/hotel/ec/hosteria-totoral-ibarra.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9xdWl0b0gzWARoQYgBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC_pfdmgbAAgHSAiQ4YjFmZjkxZS1mNDA0LTQ2ODMtOTRhNC03NTZmMWIxOGI3YjLYAgXgAgE&aid=304142&ucfs=1&arphpl=1&dest_id=-929344&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=81d7a89ba9350164&srepoch=1671321527&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,hotel,2022-12-17,"You're eligible for a Genius discount at Hosteria Totoral! To save at this property, all you have to do is sign in.Located in Ibarra, 6.4 km from Central Bank Museum, Hosteria Totoral provides accommodations with a restaurant, free private parking, a bar and a garden. Among the facilities at this property are room service and a business center, along with free WiFi throughout the property. The resort features family rooms.All guest rooms at the resort are equipped with a seating area, a flat-screen TV with cable channels and a private bathroom with free toiletries and a shower. Hosteria Totoral has certain units with lake views, and the rooms come with a patio. At the accommodation every room has bed linen and towels.Guests at Hosteria Totoral can enjoy a continental breakfast.The resort has a playground. The area is popular for cycling, and bike rental is available at Hosteria Totoral.Yaguarcocha is 1.9 km from the accommodation, while El Olivo is 1.9 km away. The nearest airport is Quito Mariscal Sucre International Airport, 117.5 km from Hosteria Totoral. ",Hosteria Totoral,,"AUTOPISTA INTERNACIONAL DE YAHUARCOCHA KM 5. IBARRA, 100105 Ibarra, Ecuador–Excellent location – show map",4.1, Very Good,ibarra,2
https://www.booking.com/hotel/ec/hosteria-hacienda-chorlavi.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9xdWl0b0gzWARoQYgBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC_pfdmgbAAgHSAiQ4YjFmZjkxZS1mNDA0LTQ2ODMtOTRhNC03NTZmMWIxOGI3YjLYAgXgAgE&aid=304142&ucfs=1&arphpl=1&dest_id=-929344&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=81d7a89ba9350164&srepoch=1671321527&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,hotel,2022-12-17,"You're eligible for a Genius discount at Hacienda Hosteria Chorlavi! To save at this property, all you have to do is sign in.Boasting an outdoor swimming pool, a sauna room and Turkish bath facilities, this colonial-style house offers nice décor and free Wi-Fi. Massage sessions can be booked.Hosteria Hacienda Chorlavi is a renovated historical country estate, a 30-minute drive from Cuycocha Lake. It was first property acquired by the Jesuits in the region, in 1620. It features a central courtyard and a charming water fountain. Horse-riding trips and live folkloric music can be enjoyed on the weekends.Rooms feature country-style décor with elegant dark wood furnishings and cream-colored walls.  Rooms include seating areas. Some rooms have fireplaces and stylish wall paper details.Breakfast with seasonal fruits, eggs, cereals and treats is served daily. The restaurant offers local specialties and international cuisine.Guests can enjoy an after dinner drink at the bar or relax in the reading room. They can also visit Otavalo Fair 9.3 mi away. Airport shuttles can be arranged. Private parking is free. ",Hacienda Hosteria Chorlavi,,"Panamericana Norte km 4.5 , 100150 Ibarra, Ecuador–Excellent location – show map",4.4, Excellent,ibarra,2
https://www.booking.com/hotel/ec/la-giralda.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9xdWl0b0gzWARoQYgBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC_pfdmgbAAgHSAiQ4YjFmZjkxZS1mNDA0LTQ2ODMtOTRhNC03NTZmMWIxOGI3YjLYAgXgAgE&aid=304142&ucfs=1&arphpl=1&dest_id=-929344&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=81d7a89ba9350164&srepoch=1671321527&from=searchresults#hotelTmpl,hotel,2022-12-17,"Offering a la carte restaurant, Hotel la Giralda is located in Ibarra Town Center, just a 10-minute walk from Laguna shopping center. Free Wi-Fi access is available.Each room here features a flat-screen cable TV and a private bathroom with a shower or bathtub, plus a hairdryer.At Hotel la Giralda you will find a tennis court and a fitness center, and the property also offers meeting facilities for up to 600 people.The popular artisanal market can be reached in a 10-minute drive, while Mariscal Sucre International Airport is 68 mi from the property. ",Hotel la Giralda,,"Av atahualpa 15-142 y Juan Francisco Bonilla, 100150 Ibarra, Ecuador–Great location - show map",3.8, Good,ibarra,2
https://www.booking.com/hotel/ec/hostal-quinta-san-carlos.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9xdWl0b0gzWARoQYgBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC_pfdmgbAAgHSAiQ4YjFmZjkxZS1mNDA0LTQ2ODMtOTRhNC03NTZmMWIxOGI3YjLYAgXgAgE&aid=304142&ucfs=1&arphpl=1&dest_id=-929344&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=81d7a89ba9350164&srepoch=1671321527&from=searchresults#hotelTmpl,hotel,2022-12-17,"Featuring a garden, Hostal Quinta San Carlos is located in Ibarra in the Imbabura region, a 6-minute walk from Central Bank Museum and 1.9 km from Hacienda Azaya. The property is around 1.8 km from Hacienda Cananvalle, 2.7 km from Imbaya and 3.2 km from La Alpargata. The property provides a 24-hour front desk and free WiFi throughout the property.At the hotel, every room includes a closet, a flat-screen TV, a private bathroom, bed linen and towels.Hacienda Yacucalle is 3.2 km from Hostal Quinta San Carlos, while Hacienda Pugacho is 3.2 km away. The nearest airport is Quito Mariscal Sucre International Airport, 112.7 km from the accommodation. ",Hostal Quinta San Carlos,,"Sanchez y Cifuentes 661 entre Garcia Moreno y Juan Grijalva 661, 100105 Ibarra, Ecuador–Excellent location – show map",4.45, Excellent,ibarra,2
https://www.booking.com/hotel/ec/zidko-guest-house-ibarra.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9xdWl0b0gzWARoQYgBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC_pfdmgbAAgHSAiQ4YjFmZjkxZS1mNDA0LTQ2ODMtOTRhNC03NTZmMWIxOGI3YjLYAgXgAgE&aid=304142&ucfs=1&arphpl=1&dest_id=-929344&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=81d7a89ba9350164&srepoch=1671321527&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,hotel,2022-12-17,"Located in Ibarra, within one kilometer of Central Bank Museum and a 12-minute walk of Hacienda Cananvalle, Zidko Guest House provides accommodations with a terrace and free WiFi throughout the property as well as free private parking for guests who drive. The property is around 1.8 km from Imbaya, 2.4 km from Hacienda Azaya and 3.4 km from Hacienda Pugacho. The property has a shared kitchen and a tour desk for guests.At the guesthouse, each room is equipped with a desk, a flat-screen TV, a private bathroom, bed linen and towels. Rooms are equipped with an electric tea pot, while some rooms are equipped with a kitchen with a microwave and a fridge. Guest rooms include a closet.Hacienda El Milagro is 3.5 km from Zidko Guest House, while La Alpargata is 3.9 km away. The nearest airport is Quito Mariscal Sucre International Airport, 111 km from the accommodation. ",Zidko Guest House,,"Alfredo Gomez Jaime 543, 100150 Ibarra, Ecuador–Great location - show map",4.35, Excellent,ibarra,2
https://www.booking.com/hotel/ec/las-garzas.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9xdWl0b0gzWARoQYgBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC_pfdmgbAAgHSAiQ4YjFmZjkxZS1mNDA0LTQ2ODMtOTRhNC03NTZmMWIxOGI3YjLYAgXgAgE&aid=304142&ucfs=1&arphpl=1&dest_id=-929344&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=81d7a89ba9350164&srepoch=1671321527&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,hotel,2022-12-17,"Las Garzas Alojamiento is offering accommodations in Ibarra. The property is located a 4-minute walk from Central Bank Museum, 2.3 km from La Alpargata and 2.3 km from Hacienda Yacucalle. Free WiFi is available and private parking can be arranged at an extra charge.All guest rooms at the guesthouse include a TV with cable channels, DVD player, and a private bathroom with a shower and free toiletries. The rooms have a closet.Hacienda Cananvalle is 2.7 km from Las Garzas Alojamiento, while Hacienda Azaya is 2.7 km away. The nearest airport is Quito Mariscal Sucre International Airport, 112.7 km from the accommodation. ",Las Garzas Alojamiento,,"Juan Jose Flores3/13 salinas, 100105 Ibarra, Ecuador–Great location - show map",4.05, Very Good,ibarra,2
https://www.booking.com/hotel/ec/hostal-fevilamir.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9xdWl0b0gzWARoQYgBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC_pfdmgbAAgHSAiQ4YjFmZjkxZS1mNDA0LTQ2ODMtOTRhNC03NTZmMWIxOGI3YjLYAgXgAgE&aid=304142&ucfs=1&arphpl=1&dest_id=-929344&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=81d7a89ba9350164&srepoch=1671321527&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,hotel,2022-12-17,"You're eligible for a Genius discount at Hostal Fevilamir! To save at this property, all you have to do is sign in.Featuring a terrace, a bar, and a restaurant that serves characteristic dishes of Ecuador, Hostal Fevilamir offers panoramic views of the Imbabura Volcano.This rooms in Hostal Fevilamir feature a private bathroom with shower, LCD cable TV, a seating area, and a balcony.The 24-hour front desk can arrange laundry services. Wi-Fi is available in all areas and is free of charge.Hostal Fevilamir is conveniently located 100 m from Amazonas Market, 300 m from the bus station and the train station, and 400 m from Ibarra Obelisk. ",Hostal Fevilamir,,"Calle Juan Francisco Cevallos 1-53, 100150 Ibarra, Ecuador–Good location – show map",4.15, Very Good,ibarra,2
https://www.booking.com/hotel/ec/el-balcon-de-los-reyes.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9xdWl0b0gzWARoQYgBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC_pfdmgbAAgHSAiQ4YjFmZjkxZS1mNDA0LTQ2ODMtOTRhNC03NTZmMWIxOGI3YjLYAgXgAgE&aid=304142&ucfs=1&arphpl=1&dest_id=-929344&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=81d7a89ba9350164&srepoch=1671321527&from=searchresults#hotelTmpl,hotel,2022-12-17,"Located in Ibarra, within 3.4 km of Central Bank Museum and 1.9 km of Hacienda La Victoria, El Balcon de los Reyes provides accommodations with a terrace and free WiFi as well as free private parking for guests who drive. All rooms have a flat-screen TV with cable channels and a private bathroom. The property has a 24-hour front desk and room service for guests.At the inn, rooms come with a closet.Guests at El Balcon de los Reyes can enjoy an American breakfast.At the accommodation guests are welcome to use a hot tub.Yaguarcocha is 3.4 km from El Balcon de los Reyes, while El Olivo is 3.4 km from the property. The nearest airport is Quito Mariscal Sucre International Airport, 114.3 km from the inn. ",El Balcon de los Reyes,,"El Olivo Alto Via Miguel Arcangel, 100110 Ibarra, Ecuador–Excellent location – show map",4.4, Excellent,ibarra,2
https://www.booking.com/hotel/ec/sara-ibarra.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9xdWl0b0gzWARoQYgBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC_pfdmgbAAgHSAiQ4YjFmZjkxZS1mNDA0LTQ2ODMtOTRhNC03NTZmMWIxOGI3YjLYAgXgAgE&aid=304142&ucfs=1&arphpl=1&dest_id=-929344&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=81d7a89ba9350164&srepoch=1671321527&from=searchresults#hotelTmpl,hotel,2022-12-17,"Located in Ibarra, a 9-minute walk from Central Bank Museum, SARA HOTEL has accommodations with a bar, free private parking, a garden and a terrace. The property is around 2.3 km from Hacienda Pugacho, 2.9 km from Hacienda Azaya and 3.1 km from Imbaya. The property provides a 24-hour front desk and room service for guests.At the hotel, rooms come with a desk, a flat-screen TV, a private bathroom, bed linen and towels. At SARA HOTEL, each room has a seating area.An American breakfast is available each morning at the accommodation.Popular points of interest near SARA HOTEL include Hacienda Cananvalle, La Alpargata and Hacienda Yacucalle. The nearest airport is Quito Mariscal Sucre International Airport, 111 km from the hotel. ",SARA HOTEL,,"Simón Bolivar 10-61 y Perez Guerrero C.C. Nueva Ruta “3er PISO”, 100102 Ibarra, Ecuador–Great location - show map",3.9, Good,ibarra,2
https://www.booking.com/hotel/ec/hostal-cumbres-andinas.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9xdWl0b0gzWARoQYgBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC_pfdmgbAAgHSAiQ4YjFmZjkxZS1mNDA0LTQ2ODMtOTRhNC03NTZmMWIxOGI3YjLYAgXgAgE&aid=304142&ucfs=1&arphpl=1&dest_id=-929344&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=81d7a89ba9350164&srepoch=1671321527&from=searchresults#hotelTmpl,hotel,2022-12-17,"Hostal Cumbres Andinas is located in Ibarra, 2.9 km from Central Bank Museum and 2.6 km from Hacienda Pugacho. The property is around 3.7 km from Imbaya, 3.7 km from La Alpargata and 3.7 km from Hacienda Yacucalle. There is free private parking and the property provides paid airport shuttle service.At the guesthouse all rooms have a private bathroom and bed linen.Popular points of interest near Hostal Cumbres Andinas include Hacienda Cananvalle, Hacienda La Merced and Hacienda El Milagro. The nearest airport is Quito Mariscal Sucre International Airport, 109.4 km from the accommodation. ",Hostal Cumbres Andinas,,"Avenida Mariano Acosta, 100100 Ibarra, Ecuador–Excellent location – show map",4.4, Excellent,ibarra,2
https://www.booking.com/hotel/ec/lujosa-finca-vacacional-piscina-jacuzzi-salon-de-juegos.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9xdWl0b0gzWARoQYgBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC_pfdmgbAAgHSAiQ4YjFmZjkxZS1mNDA0LTQ2ODMtOTRhNC03NTZmMWIxOGI3YjLYAgXgAgE&aid=304142&ucfs=1&arphpl=1&dest_id=-929344&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=81d7a89ba9350164&srepoch=1671321527&from=searchresults#hotelTmpl,hotel,2022-12-17,"Located 11.3 km from Central Bank Museum, Lujosa Quinta Vacacional Ibarra has accommodations with free bikes, a seasonal outdoor swimming pool and a 24-hour front desk for your convenience.The villa has a playground.Grill facilities are at guests' disposal and guests can also relax in the garden or on the shared lounge area.Popular points of interest near Lujosa Quinta Vacacional Ibarra include Patacocha, Hacienda Santiago de Monjas and Hacienda Santiago del Rey. The nearest airport is Quito Mariscal Sucre International, 114.3 km from the accommodation, and the property offers a paid airport shuttle service. ",Lujosa Quinta Vacacional Ibarra,,"Santiago del rey, 100650 Ibarra, Ecuador–Excellent location – show map",4.9, Exceptional,ibarra,2
https://www.booking.com/hotel/ec/refugio-terra-esperanza.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9xdWl0b0gzWARoQYgBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC_pfdmgbAAgHSAiQ4YjFmZjkxZS1mNDA0LTQ2ODMtOTRhNC03NTZmMWIxOGI3YjLYAgXgAgE&aid=304142&ucfs=1&arphpl=1&dest_id=-929344&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=81d7a89ba9350164&srepoch=1671321527&from=searchresults#hotelTmpl,hotel,2022-12-17,"You're eligible for a Genius discount at Refugio Terra Esperanza! To save at this property, all you have to do is sign in.This colorful hostel offers rooms with free Wi-Fi and shared bathrooms in Esperanza town, only 100 m from Santa Maria de la Esperanza church. Horse riding and trekking trips can be booked.Refugio Terra Esperanza offers a daily continental breakfast with eggs, juice and bread for a surcharge. There are BBQ facilities, a restaurant with regional dishes common kitchen facilities.Cubilche Lake is 1.9 mi from Refugio Terra and the tour desk can offer advise for getting around the area.Ibarra City is 3.7 mi away and private parking is free. There is 24-hour front desk assistance and luggage storage. ",Refugio Terra Esperanza,,"Calle Galo Plaza Lasso, La Esperanza, 100154 Ibarra, Ecuador–Excellent location – show map",4.4, Excellent,ibarra,2
https://www.booking.com/hotel/ec/voyager-manta.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9xdWl0b0gzWARoQYgBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC_pfdmgbAAgHSAiQ4YjFmZjkxZS1mNDA0LTQ2ODMtOTRhNC03NTZmMWIxOGI3YjLYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-23&checkout=2022-12-24&dest_id=-930612&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=025e0967fe2e00a4&srepoch=1671326416&all_sr_blocks=772200603_357545418_2_1_0&highlighted_blocks=772200603_357545418_2_1_0&matching_block_id=772200603_357545418_2_1_0&sr_pri_blocks=772200603_357545418_2_1_0__5500&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults&map_fdco=1#hotelTmpl,hotel,2022-12-17,"You're eligible for a Genius discount at Hotel Voyager Manta! To save at this property, all you have to do is sign in.Located in Manta, a few steps from El Murcielago Beach, Hotel Voyager Manta has accommodations with a restaurant, free private parking, a bar and a shared lounge. This 4-star hotel offers a 24-hour front desk, a concierge service and free WiFi. The property offers bike rental and features a garden and terrace.The hotel will provide guests with air-conditioned rooms with a desk, a safety deposit box, a flat-screen TV and a private bathroom with a shower. At Hotel Voyager Manta rooms have bed linen and towels.A continental breakfast is available each morning at the accommodation.The area is popular for cycling, and car rental is available at Hotel Voyager Manta.The hotel provides an ironing service, as well as business facilities like fax and photocopying.Barbasquillo is a 2-minute walk from Hotel Voyager Manta, while Tarqui Beach is 2.9 km from the property. The nearest airport is Eloy Alfaro International, 6 km from the accommodation, and the property offers a paid airport shuttle service. ",Hotel Voyager Manta,55,"Calle 24 A Esquina Avenida M2, 130802 Manta, Ecuador–Excellent location – show map",4.2, Very Good,manta,2
